timestamp,U,max_voltage_V,pos_rad,vel_rads,current_mA
27444,0,12.35,11.25,0.00,9.00
27469,0,12.35,11.25,0.00,9.00
27494,0,12.35,11.25,0.00,10.00
27519,0,12.35,11.25,0.00,9.00
27544,0,12.35,11.25,0.00,9.00
27569,0,12.35,11.25,0.00,10.00
27594,0,12.35,11.25,0.00,10.00
27619,0,12.35,11.25,0.00,10.00
27644,0,12.35,11.25,0.00,9.00
27669,0,12.35,11.25,0.00,9.00
27694,0,12.35,11.25,0.00,9.00
27719,0,12.35,11.25,0.00,10.00
27744,0,12.35,11.25,0.00,9.00
27769,0,12.35,11.25,0.00,9.00
27794,0,12.35,11.25,0.00,9.00
27819,1024,12.35,11.25,0.00,32.00
27844,1024,12.35,11.27,0.84,252.00
27869,1024,12.35,11.33,2.30,193.00
27894,1024,12.35,11.40,2.97,135.00
27919,1024,12.35,11.49,3.53,95.00
27944,1024,12.35,11.58,3.65,80.00
27969,1024,12.35,11.68,3.93,70.00
27994,1024,12.35,11.78,3.87,67.00
28019,1024,12.35,11.88,3.93,75.00
28044,1024,12.35,11.98,4.10,67.00
28069,1024,12.35,12.08,3.93,58.00
28094,1024,12.35,12.18,4.15,60.00
28119,1024,12.35,12.28,3.98,69.00
28144,1024,12.35,12.38,3.93,67.00
28169,1024,12.35,12.48,4.15,63.00
28194,1024,12.35,12.58,3.98,67.00
28219,1024,12.35,12.69,4.15,58.00
28244,1024,12.35,12.79,3.98,60.00
28269,1024,12.35,12.89,4.15,66.00
28294,1024,12.35,12.99,3.98,68.00
28319,1024,12.35,13.09,3.98,66.00
28344,1024,12.35,13.19,4.15,65.00
28369,1024,12.35,13.29,3.98,57.00
28394,1024,12.35,13.40,4.15,60.00
28419,1024,12.35,13.49,3.98,65.00
28444,1024,12.35,13.59,3.98,64.00
28469,1024,12.35,13.70,4.15,55.00
28494,1024,12.35,13.80,3.98,67.00
28519,1024,12.35,13.90,4.15,62.00
28544,1024,12.35,14.00,3.98,61.00
28569,1024,12.35,14.10,3.98,67.00
28594,1024,12.35,14.20,4.15,65.00
28619,1024,12.35,14.30,3.98,58.00
28644,1024,12.35,14.41,4.15,68.00
28669,1024,12.35,14.51,3.98,62.00
28694,1024,12.35,14.61,4.15,66.00
28719,1024,12.35,14.71,3.98,66.00
28744,1024,12.35,14.81,3.98,62.00
28769,1024,12.35,14.91,4.15,57.00
28794,1024,12.35,15.01,3.98,64.00
28819,1024,12.35,15.12,4.15,67.00
28844,1024,12.35,15.22,3.98,64.00
28869,1024,12.35,15.32,3.98,60.00
28894,1024,12.35,15.42,4.10,73.00
28919,1024,12.35,15.52,4.04,60.00
28944,1024,12.35,15.62,4.10,61.00
28969,1024,12.35,15.72,3.98,70.00
28994,1024,12.35,15.83,4.15,63.00
29019,1024,12.35,15.93,3.98,60.00
29044,1024,12.35,16.02,3.98,73.00
29069,1024,12.35,16.13,4.15,58.00
29094,1024,12.35,16.23,3.98,66.00
29119,1024,12.35,16.33,4.15,66.00
29144,1024,12.35,16.43,3.93,62.00
29169,1024,12.35,16.53,3.98,57.00
29194,1024,12.35,16.63,4.15,64.00
29219,1024,12.35,16.73,3.98,68.00
29244,1024,12.35,16.84,4.15,62.00
29269,1024,12.35,16.94,3.98,58.00
29294,1024,12.35,17.04,4.15,61.00
29319,1024,12.35,17.14,3.98,61.00
29344,1024,12.35,17.24,3.98,59.00
29369,1024,12.35,17.34,4.15,71.00
29394,1024,12.35,17.44,3.98,61.00
29419,1024,12.35,17.55,4.15,60.00
29444,1024,12.35,17.65,3.98,71.00
29469,1024,12.35,17.75,3.98,68.00
29494,1024,12.35,17.85,4.15,62.00
29519,1024,12.35,17.95,3.98,64.00
29544,1024,12.35,18.05,4.10,56.00
29569,1024,12.35,18.15,3.98,60.00
29594,1024,12.35,18.25,3.98,61.00
29619,1024,12.35,18.35,4.15,72.00
29644,1024,12.35,18.45,3.98,60.00
29669,1024,12.35,18.56,4.15,65.00
29694,1024,12.35,18.66,3.98,63.00
29719,1024,12.35,18.76,4.15,57.00
29744,1024,12.35,18.86,3.98,63.00
29769,1024,12.35,18.96,3.98,66.00
29794,1024,12.35,19.06,4.15,62.00
29819,1024,12.35,19.16,3.98,56.00
29844,1024,12.35,19.27,4.15,74.00
29869,1024,12.35,19.37,3.98,56.00
29894,1024,12.35,19.47,3.98,66.00
29919,1024,12.35,19.57,4.15,68.00
29944,1024,12.35,19.67,4.04,55.00
29969,1024,12.35,19.78,4.15,60.00
29994,1024,12.35,19.87,3.98,64.00
30019,1024,12.35,19.98,4.15,59.00
30044,1024,12.35,20.08,3.98,65.00
30069,1024,12.35,20.18,3.98,66.00
30094,1024,12.35,20.28,4.15,56.00
30119,1024,12.35,20.38,3.98,61.00
30144,1024,12.35,20.48,4.15,65.00
30169,1024,12.35,20.59,4.04,65.00
30194,1024,12.35,20.69,3.98,62.00
30219,1024,12.35,20.79,4.10,70.00
30244,1024,12.35,20.89,4.04,59.00
30269,1024,12.35,20.99,4.10,64.00
30294,1024,12.35,21.09,4.04,62.00
30319,1024,12.35,21.19,3.98,60.00
30344,1024,12.35,21.29,4.10,62.00
30369,1024,12.35,21.39,3.98,60.00
30394,1024,12.35,21.50,4.15,64.00
30419,1024,12.35,21.60,3.98,63.00
30444,1024,12.35,21.70,4.15,65.00
30469,1024,12.35,21.80,4.04,63.00
30494,1024,12.35,21.90,3.93,57.00
30519,1024,12.35,22.01,4.21,61.00
30544,1024,12.35,22.10,3.93,67.00
30569,1024,12.35,22.21,4.15,65.00
30594,1024,12.35,22.31,3.98,61.00
30619,1024,12.35,22.41,3.98,75.00
30644,1024,12.35,22.51,4.15,55.00
30669,1024,12.35,22.61,3.98,65.00
30694,1024,12.35,22.71,4.15,67.00
30719,1024,12.35,22.81,3.98,61.00
30744,1024,12.35,22.92,4.15,66.00
30769,1024,12.35,23.02,3.98,67.00
30794,1024,12.35,23.12,3.98,64.00
30819,1024,12.35,23.22,4.15,62.00
30844,1024,12.35,23.32,3.98,65.00
30869,1024,12.35,23.42,4.15,63.00
30894,1024,12.35,23.52,3.98,62.00
30919,1024,12.35,23.62,3.98,59.00
30944,1024,12.35,23.73,4.15,70.00
30969,1024,12.35,23.83,3.98,61.00
30994,1024,12.35,23.93,4.15,65.00
31019,1024,12.35,24.03,3.98,67.00
31044,1024,12.35,24.13,3.98,65.00
31069,1024,12.35,24.23,4.15,60.00
31094,1024,12.35,24.33,3.98,64.00
31119,1024,12.35,24.44,4.15,63.00
31144,1024,12.35,24.54,3.98,65.00
31169,1024,12.35,24.64,4.15,70.00
31194,1024,12.35,24.74,3.98,57.00
31219,1024,12.35,24.84,3.98,64.00
31244,1024,12.35,24.94,4.15,63.00
31269,1024,12.35,25.04,3.98,58.00
31294,1024,12.35,25.15,4.15,61.00
31319,1024,12.35,25.24,3.98,61.00
31344,1024,12.35,25.34,3.98,70.00
31369,1024,12.35,25.45,4.15,64.00
31394,1024,12.35,25.55,3.98,65.00
31419,1024,12.35,25.65,4.15,61.00
31444,1024,12.35,25.75,3.98,64.00
31469,1024,12.35,25.86,4.15,61.00
31494,1024,12.35,25.95,3.98,69.00
31519,1024,12.35,26.05,3.98,64.00
31544,1024,12.35,26.16,4.15,66.00
31569,1024,12.35,26.26,4.04,61.00
31594,1024,12.35,26.36,4.15,62.00
31619,1024,12.35,26.46,3.98,66.00
31644,1024,12.35,26.56,3.98,66.00
31669,1024,12.35,26.67,4.15,59.00
31694,1024,12.35,26.77,3.98,61.00
31719,1024,12.35,26.87,4.15,68.00
31744,1024,12.35,26.97,3.98,61.00
31769,1024,12.35,27.07,3.98,63.00
31794,1024,12.35,27.17,4.15,74.00
31819,1024,12.35,27.27,3.98,58.00
31844,1024,12.35,27.38,4.15,57.00
31869,1024,12.35,27.47,3.98,69.00
31894,1024,12.35,27.58,4.15,61.00
31919,1024,12.35,27.68,3.98,64.00
31944,1024,12.35,27.78,3.98,68.00
31969,1024,12.35,27.88,4.15,64.00
31994,1024,12.35,27.98,3.98,59.00
32019,1024,12.35,28.09,4.21,64.00
32044,1024,12.35,28.19,3.98,64.00
32069,1024,12.35,28.29,3.98,57.00
32094,1024,12.35,28.39,4.15,63.00
32119,1024,12.35,28.49,3.98,65.00
32144,1024,12.35,28.59,4.15,63.00
32169,1024,12.35,28.69,3.98,59.00
32194,1024,12.35,28.80,4.15,63.00
32219,1024,12.35,28.90,3.98,60.00
32244,1024,12.35,29.00,3.98,59.00
32269,1024,12.35,29.10,4.15,70.00
32294,1024,12.35,29.20,3.98,61.00
32319,1024,12.35,29.30,4.15,62.00
32344,1024,12.35,29.40,3.98,75.00
32369,1024,12.35,29.50,3.98,64.00
32394,1024,12.35,29.61,4.15,62.00
32419,1024,12.35,29.70,3.98,65.00
32444,1024,12.35,29.81,4.15,59.00
32469,1024,12.35,29.91,3.98,57.00
32494,1024,12.35,30.01,4.15,65.00
32519,1024,12.35,30.11,3.98,63.00
32544,1024,12.35,30.21,3.98,62.00
32569,1024,12.35,30.31,4.15,64.00
32594,1024,12.35,30.41,3.98,61.00
32619,1024,12.35,30.52,4.15,57.00
32644,1024,12.35,30.62,3.98,64.00
32669,1024,12.35,30.72,3.98,65.00
32694,1024,12.35,30.82,4.15,64.00
32719,1024,12.35,30.92,3.98,58.00
32744,1024,12.35,31.02,4.15,70.00
32769,1024,12.35,31.13,4.04,60.00
32794,1024,12.35,31.23,3.98,66.00
32819,1024,12.35,31.33,4.15,66.00
32844,1024,12.35,31.43,3.98,56.00
32869,1024,12.35,31.53,4.15,61.00
32894,1024,12.35,31.63,3.98,66.00
32919,1024,12.35,31.74,4.15,64.00
32944,1024,12.35,31.84,3.98,57.00
32969,1024,12.35,31.93,3.98,67.00
32994,1024,12.35,32.04,4.15,56.00
33019,1024,12.35,32.14,3.98,62.00
33044,1024,12.35,32.24,4.15,66.00
33069,1024,12.35,32.34,4.04,63.00
33094,1024,12.35,32.44,3.98,59.00
33119,1024,12.35,32.55,4.15,70.00
33144,1024,12.35,32.65,3.98,69.00
33169,1024,12.35,32.75,4.15,60.00
33194,1024,12.35,32.85,3.98,64.00
33219,1024,12.35,32.95,4.21,60.00
33244,1024,12.35,33.05,3.98,56.00
33269,1024,12.35,33.15,3.98,65.00
33294,1024,12.35,33.26,4.15,64.00
33319,1024,12.35,33.36,3.98,59.00
33344,1024,12.35,33.46,4.15,66.00
33369,1024,12.35,33.56,3.98,60.00
33394,1024,12.35,33.66,3.98,57.00
33419,1024,12.35,33.76,4.15,66.00
33444,1024,12.35,33.86,3.98,65.00
33469,1024,12.35,33.97,4.15,62.00
33494,1024,12.35,34.07,3.98,55.00
33519,1024,12.35,34.17,3.98,74.00
33544,1024,12.35,34.27,4.15,63.00
33569,1024,12.35,34.37,3.98,67.00
33594,1024,12.35,34.47,4.21,67.00
33619,1024,12.35,34.57,3.98,57.00
33644,1024,12.35,34.68,4.15,61.00
33669,1024,12.35,34.78,3.98,68.00
33694,1024,12.35,34.88,3.98,64.00
33719,1024,12.35,34.98,4.15,67.00
33744,1024,12.35,35.08,3.98,67.00
33769,1024,12.35,35.18,4.15,59.00
33794,1024,12.35,35.28,3.98,62.00
33819,0,12.35,35.38,3.98,68.00
33844,0,12.35,35.46,3.09,10.00
33869,0,12.35,35.50,1.51,9.00
33894,0,12.35,35.52,0.79,9.00
33919,0,12.35,35.53,0.28,9.00
33944,0,12.35,35.53,0.06,9.00
33969,0,12.35,35.53,0.00,10.00
33994,0,12.35,35.53,0.00,10.00
34019,0,12.35,35.53,0.00,10.00
34044,0,12.35,35.53,0.00,10.00
34069,0,12.35,35.53,0.00,9.00
34094,0,12.35,35.53,0.00,10.00
34119,0,12.35,35.53,0.00,10.00
34144,0,12.35,35.53,0.00,9.00
34169,0,12.35,35.53,0.00,10.00
34194,0,12.35,35.53,0.00,9.00
34219,0,12.35,35.53,0.00,9.00
34244,0,12.35,35.53,0.00,10.00
34269,0,12.35,35.53,0.00,9.00
34294,0,12.35,35.53,0.00,9.00
34319,0,12.35,35.53,0.00,10.00
34344,0,12.35,35.53,0.00,10.00
34369,0,12.35,35.53,0.00,9.00
34394,0,12.35,35.53,0.00,9.00
34419,0,12.35,35.53,0.00,9.00
34444,0,12.35,35.53,0.00,10.00
34469,0,12.35,35.53,0.00,9.00
34494,0,12.35,35.53,0.00,9.00
34519,0,12.35,35.53,0.00,10.00
34544,0,12.35,35.53,0.00,10.00
34569,0,12.35,35.53,0.00,10.00
34594,0,12.35,35.53,0.00,9.00
34619,0,12.35,35.53,0.00,9.00
34644,0,12.35,35.53,0.00,9.00
34669,0,12.35,35.53,0.00,9.00
34694,0,12.35,35.53,0.00,9.00
34719,0,12.35,35.53,0.00,9.00
34744,0,12.35,35.53,0.00,9.00
34769,0,12.35,35.53,0.00,10.00
34794,0,12.35,35.53,0.00,9.00
34819,0,12.35,35.53,0.00,9.00
34844,0,12.35,35.53,0.00,10.00
34869,0,12.35,35.53,0.00,9.00
34894,0,12.35,35.53,0.00,9.00
34919,0,12.35,35.53,0.00,10.00
34944,0,12.35,35.53,0.00,9.00
34969,0,12.35,35.53,0.00,10.00
34994,0,12.35,35.53,0.00,10.00
35019,0,12.35,35.53,0.00,10.00
35044,0,12.35,35.53,0.00,9.00
35069,0,12.35,35.53,0.00,10.00
35094,0,12.35,35.53,0.00,10.00
35119,0,12.35,35.53,0.00,9.00
35144,0,12.35,35.53,0.00,10.00
35169,0,12.35,35.53,0.00,9.00
35194,0,12.35,35.53,0.00,9.00
35219,0,12.35,35.53,0.00,9.00
35244,0,12.35,35.53,0.00,9.00
35269,0,12.35,35.53,0.00,9.00
35294,0,12.35,35.53,0.00,9.00
35319,0,12.35,35.53,0.00,9.00
35344,0,12.35,35.53,0.00,8.00
35369,0,12.35,35.53,0.00,10.00
35394,0,12.35,35.53,0.00,10.00
35419,0,12.35,35.53,0.00,9.00
35444,0,12.35,35.53,0.00,10.00
35469,0,12.35,35.53,0.00,9.00
35494,0,12.35,35.53,0.00,9.00
35519,0,12.35,35.53,0.00,10.00
35544,0,12.35,35.53,0.00,9.00
35569,0,12.35,35.53,0.00,9.00
35594,0,12.35,35.53,0.00,9.00
35619,0,12.35,35.53,0.00,9.00
35644,0,12.35,35.53,0.00,9.00
35669,0,12.35,35.53,0.00,9.00
35694,0,12.35,35.53,0.00,10.00
35719,0,12.35,35.53,0.00,10.00
35744,0,12.35,35.53,0.00,10.00
35769,0,12.35,35.53,0.00,9.00
35794,0,12.35,35.53,0.00,9.00
35819,0,12.35,35.53,0.00,7.00
35844,0,12.35,35.53,0.00,8.00
35869,0,12.35,35.53,0.00,10.00
35894,0,12.35,35.53,0.00,9.00
35919,0,12.35,35.53,0.00,9.00
35944,0,12.35,35.53,0.00,10.00
35969,0,12.35,35.53,0.00,9.00
35994,0,12.35,35.53,0.00,10.00
36019,0,12.35,35.53,0.00,10.00
36044,0,12.35,35.53,0.00,10.00
36069,0,12.35,35.53,0.00,10.00
36094,0,12.35,35.53,0.00,9.00
36119,0,12.35,35.53,0.00,9.00
36144,0,12.35,35.53,0.00,9.00
36169,0,12.35,35.53,0.00,9.00
36194,0,12.35,35.53,0.00,9.00
36219,0,12.35,35.53,0.00,9.00
36244,0,12.35,35.53,0.00,10.00
36269,0,12.35,35.53,0.00,10.00
36294,0,12.35,35.53,0.00,9.00
36319,0,12.35,35.53,0.00,10.00
36344,0,12.35,35.53,0.00,10.00
36369,0,12.35,35.53,0.00,10.00
36394,0,12.35,35.53,0.00,8.00
36419,0,12.35,35.53,0.00,9.00
36444,0,12.35,35.53,0.00,10.00
36469,0,12.35,35.53,0.00,9.00
36494,0,12.35,35.53,0.00,9.00
36519,0,12.35,35.53,0.00,8.00
36544,0,12.35,35.53,0.00,9.00
36569,0,12.35,35.53,0.00,8.00
36594,0,12.35,35.53,0.00,10.00
36619,0,12.35,35.53,0.00,10.00
36644,0,12.35,35.53,0.00,9.00
36669,0,12.35,35.53,0.00,9.00
36694,0,12.35,35.53,0.00,9.00
36719,0,12.35,35.53,0.00,9.00
36744,0,12.35,35.53,0.00,10.00
36769,0,12.35,35.53,0.00,9.00
36794,0,12.35,35.53,0.00,8.00
36819,0,12.35,35.53,0.00,10.00
36844,0,12.35,35.53,0.00,9.00
36869,0,12.35,35.53,0.00,10.00
36894,0,12.35,35.53,0.00,9.00
36919,0,12.35,35.53,0.00,9.00
36944,0,12.35,35.53,0.00,9.00
36969,0,12.35,35.53,0.00,9.00
36994,0,12.35,35.53,0.00,9.00
37019,0,12.35,35.53,0.00,9.00
37044,0,12.35,35.53,0.00,9.00
37069,0,12.35,35.53,0.00,10.00
37094,0,12.35,35.53,0.00,9.00
37119,0,12.35,35.53,0.00,9.00
37144,0,12.35,35.53,0.00,10.00
37169,0,12.35,35.53,0.00,10.00
37194,0,12.35,35.53,0.00,10.00
37219,0,12.35,35.53,0.00,10.00
37244,0,12.35,35.53,0.00,9.00
37269,0,12.35,35.53,0.00,10.00
37294,0,12.35,35.53,0.00,9.00
37319,0,12.35,35.53,0.00,9.00
37344,0,12.35,35.53,0.00,9.00
37369,0,12.35,35.53,0.00,9.00
37394,0,12.35,35.53,0.00,10.00
37419,0,12.35,35.53,0.00,10.00
37444,0,12.35,35.53,0.00,9.00
37469,0,12.35,35.53,0.00,10.00
37494,0,12.35,35.53,0.00,10.00
37519,0,12.35,35.53,0.00,10.00
37544,0,12.35,35.53,0.00,10.00
37569,0,12.35,35.53,0.00,10.00
37594,0,12.35,35.53,0.00,10.00
37619,0,12.35,35.53,0.00,9.00
37644,0,12.35,35.53,0.00,9.00
37669,0,12.35,35.53,0.00,9.00
37694,0,12.35,35.53,0.00,10.00
37719,0,12.35,35.53,0.00,10.00
37744,0,12.35,35.53,0.00,9.00
37769,0,12.35,35.53,0.00,11.00
37794,0,12.35,35.53,0.00,10.00
37819,0,12.35,35.53,0.00,9.00
37844,0,12.35,35.53,0.00,9.00
37869,0,12.35,35.53,0.00,9.00
37894,0,12.35,35.53,0.00,9.00
37919,0,12.35,35.53,0.00,9.00
37944,0,12.35,35.53,0.00,10.00
37969,0,12.35,35.53,0.00,8.00
37994,0,12.35,35.53,0.00,10.00
38019,0,12.35,35.53,0.00,9.00
38044,0,12.35,35.53,0.00,10.00
38069,0,12.35,35.53,0.00,10.00
38094,0,12.35,35.53,0.00,10.00
38119,0,12.35,35.53,0.00,10.00
38144,0,12.35,35.53,0.00,9.00
38169,0,12.35,35.53,0.00,10.00
38194,0,12.35,35.53,0.00,10.00
38219,0,12.35,35.53,0.00,10.00
38244,0,12.35,35.53,0.00,9.00
38269,0,12.35,35.53,0.00,10.00
38294,0,12.35,35.53,0.00,9.00
38319,0,12.35,35.53,0.00,9.00
38344,0,12.35,35.53,0.00,9.00
38369,0,12.35,35.53,0.00,10.00
38394,0,12.35,35.53,0.00,9.00
38419,0,12.35,35.53,0.00,9.00
38444,0,12.35,35.53,0.00,9.00
38469,0,12.35,35.53,0.00,10.00
38494,0,12.35,35.53,0.00,9.00
38519,0,12.35,35.53,0.00,10.00
38544,0,12.35,35.53,0.00,10.00
38569,0,12.35,35.53,0.00,10.00
38594,0,12.35,35.53,0.00,9.00
38619,0,12.35,35.53,0.00,9.00
38644,0,12.35,35.53,0.00,9.00
38669,0,12.35,35.53,0.00,9.00
38694,0,12.35,35.53,0.00,10.00
38719,0,12.35,35.53,0.00,9.00
38744,0,12.35,35.53,0.00,9.00
38769,0,12.35,35.53,0.00,9.00
38794,0,12.35,35.53,0.00,10.00
38819,1536,12.35,35.53,0.00,9.00
38844,1536,12.35,35.56,1.40,557.00
38869,1536,12.35,35.65,3.37,338.00
38894,1536,12.35,35.76,4.71,222.00
38919,1536,12.35,35.89,5.16,191.00
38944,1536,12.35,36.03,5.55,155.00
38969,1536,12.35,36.18,6.06,116.00
38994,1536,12.35,36.33,5.89,115.00
39019,1536,12.35,36.49,6.28,112.00
39044,1536,12.35,36.64,6.06,106.00
39069,1536,12.35,36.79,6.11,93.00
39094,1536,12.35,36.95,6.40,100.00
39119,1536,12.35,37.10,6.11,86.00
39144,1536,12.35,37.26,6.40,105.00
39169,1536,12.35,37.42,6.17,78.00
39194,1536,12.35,37.57,6.11,82.00
39219,1536,12.35,37.73,6.40,102.00
39244,1536,12.35,37.89,6.17,91.00
39269,1536,12.35,38.05,6.40,108.00
39294,1536,12.35,38.20,6.17,81.00
39319,1536,12.35,38.36,6.40,92.00
39344,1536,12.35,38.51,6.17,98.00
39369,1536,12.35,38.67,6.17,97.00
39394,1536,12.35,38.83,6.40,102.00
39419,1536,12.35,38.98,6.17,86.00
39444,1536,12.35,39.14,6.40,103.00
39469,1536,12.35,39.30,6.17,86.00
39494,1536,12.35,39.45,6.17,102.00
39519,1536,12.35,39.61,6.40,97.00
39544,1536,12.35,39.76,6.17,99.00
39569,1536,12.35,39.92,6.40,100.00
39594,1536,12.35,40.08,6.17,101.00
39619,1536,12.35,40.24,6.40,107.00
39644,1536,12.35,40.39,6.17,93.00
39669,1536,12.35,40.55,6.11,111.00
39694,1536,12.35,40.71,6.45,97.00
39719,1536,12.35,40.86,6.11,79.00
39744,1536,12.35,41.02,6.45,95.00
39769,1536,12.35,41.18,6.17,79.00
39794,1536,12.35,41.33,6.11,96.00
39819,1536,12.35,41.49,6.45,94.00
39844,1536,12.35,41.64,6.11,103.00
39869,1536,12.35,41.80,6.40,111.00
39894,1536,12.35,41.96,6.17,97.00
39919,1536,12.35,42.11,6.17,106.00
39944,1536,12.35,42.27,6.40,83.00
39969,1536,12.35,42.43,6.17,108.00
39994,1536,12.35,42.59,6.40,89.00
40019,1536,12.35,42.74,6.17,87.00
40044,1536,12.35,42.90,6.45,104.00
40069,1536,12.35,43.05,6.11,102.00
40094,1536,12.35,43.21,6.17,101.00
40119,1536,12.35,43.37,6.45,75.00
40144,1536,12.35,43.52,6.17,89.00
40169,1536,12.35,43.68,6.40,90.00
40194,1536,12.35,43.84,6.17,92.00
40219,1536,12.35,43.99,6.17,74.00
40244,1536,12.35,44.15,6.40,96.00
40269,1536,12.35,44.31,6.17,115.00
40294,1536,12.35,44.47,6.40,90.00
40319,1536,12.35,44.62,6.17,101.00
40344,1536,12.35,44.78,6.45,99.00
40369,1536,12.35,44.94,6.17,72.00
40394,1536,12.35,45.09,6.11,94.00
40419,1536,12.35,45.25,6.45,100.00
40444,1536,12.35,45.40,6.17,114.00
40469,1536,12.35,45.57,6.45,75.00
40494,1536,12.35,45.72,6.11,85.00
40519,1536,12.35,45.87,6.23,90.00
40544,1536,12.35,46.03,6.40,103.00
40569,1536,12.35,46.19,6.17,97.00
40594,1536,12.35,46.35,6.40,76.00
40619,1536,12.35,46.50,6.17,78.00
40644,1536,12.35,46.66,6.17,97.00
40669,1536,12.35,46.82,6.40,72.00
40694,1536,12.35,46.97,6.17,98.00
40719,1536,12.35,47.13,6.45,101.00
40744,1536,12.35,47.29,6.17,92.00
40769,1536,12.35,47.45,6.40,82.00
40794,1536,12.35,47.60,6.17,96.00
40819,1536,12.35,47.75,6.11,108.00
40844,1536,12.35,47.91,6.45,91.00
40869,1536,12.35,48.07,6.17,104.00
40894,1536,12.35,48.23,6.40,92.00
40919,1536,12.35,48.38,6.17,103.00
40944,1536,12.35,48.54,6.17,73.00
40969,1536,12.35,48.70,6.40,83.00
40994,1536,12.35,48.85,6.23,91.00
41019,1536,12.35,49.01,6.40,100.00
41044,1536,12.35,49.17,6.17,88.00
41069,1536,12.35,49.33,6.40,99.00
41094,1536,12.35,49.48,6.17,92.00
41119,1536,12.35,49.64,6.17,79.00
41144,1536,12.35,49.80,6.45,75.00
41169,1536,12.35,49.95,6.11,100.00
41194,1536,12.35,50.11,6.45,91.00
41219,1536,12.35,50.27,6.17,105.00
41244,1536,12.35,50.42,6.17,87.00
41269,1536,12.35,50.58,6.40,101.00
41294,1536,12.35,50.73,6.17,90.00
41319,1536,12.35,50.90,6.45,100.00
41344,1536,12.35,51.05,6.17,92.00
41369,1536,12.35,51.20,6.17,87.00
41394,1536,12.35,51.37,6.45,74.00
41419,1536,12.35,51.52,6.17,113.00
41444,1536,12.35,51.68,6.45,104.00
41469,1536,12.35,51.83,6.11,77.00
41494,1536,12.35,51.99,6.45,95.00
41519,1536,12.35,52.15,6.17,90.00
41544,1536,12.35,52.30,6.17,96.00
41569,1536,12.35,52.46,6.45,88.00
41594,1536,12.35,52.62,6.17,87.00
41619,1536,12.35,52.78,6.40,80.00
41644,1536,12.35,52.93,6.17,93.00
41669,1536,12.35,53.09,6.17,106.00
41694,1536,12.35,53.25,6.45,114.00
41719,1536,12.35,53.40,6.17,79.00
41744,1536,12.35,53.56,6.45,96.00
41769,1536,12.35,53.72,6.11,80.00
41794,1536,12.35,53.88,6.45,102.00
41819,1536,12.35,54.03,6.17,85.00
41844,1536,12.35,54.19,6.17,106.00
41869,1536,12.35,54.35,6.40,87.00
41894,1536,12.35,54.50,6.17,82.00
41919,1536,12.35,54.66,6.40,78.00
41944,1536,12.35,54.82,6.17,101.00
41969,1536,12.35,54.97,6.17,108.00
41994,1536,12.35,55.13,6.40,90.00
42019,1536,12.35,55.28,6.17,71.00
42044,1536,12.35,55.44,6.45,97.00
42069,1536,12.35,55.60,6.17,111.00
42094,1536,12.35,55.76,6.40,102.00
42119,1536,12.35,55.91,6.17,83.00
42144,1536,12.35,56.07,6.17,93.00
42169,1536,12.35,56.23,6.45,76.00
42194,1536,12.35,56.38,6.17,91.00
42219,1536,12.35,56.54,6.40,111.00
42244,1536,12.35,56.70,6.17,104.00
42269,1536,12.35,56.85,6.17,96.00
42294,1536,12.35,57.01,6.40,76.00
42319,1536,12.35,57.17,6.17,92.00
42344,1536,12.35,57.33,6.45,86.00
42369,1536,12.35,57.48,6.17,97.00
42394,1536,12.35,57.64,6.17,95.00
42419,1536,12.35,57.80,6.45,79.00
42444,1536,12.35,57.95,6.17,95.00
42469,1536,12.35,58.11,6.40,98.00
42494,1536,12.35,58.27,6.17,114.00
42519,1536,12.35,58.43,6.45,81.00
42544,1536,12.35,58.58,6.11,96.00
42569,1536,12.35,58.73,6.17,91.00
42594,1536,12.35,58.90,6.45,87.00
42619,1536,12.35,59.05,6.17,88.00
42644,1536,12.35,59.21,6.40,109.00
42669,1536,12.35,59.36,6.17,112.00
42694,1536,12.35,59.52,6.17,86.00
42719,1536,12.35,59.68,6.45,69.00
42744,1536,12.35,59.83,6.17,89.00
42769,1536,12.35,59.99,6.40,103.00
42794,1536,12.35,60.15,6.17,103.00
42819,1536,12.35,60.31,6.45,83.00
42844,1536,12.35,60.46,6.11,91.00
42869,1536,12.35,60.62,6.17,116.00
42894,1536,12.35,60.78,6.40,81.00
42919,1536,12.35,60.93,6.17,103.00
42944,1536,12.35,61.09,6.45,99.00
42969,1536,12.35,61.25,6.17,100.00
42994,1536,12.35,61.40,6.17,75.00
43019,1536,12.35,61.56,6.40,98.00
43044,1536,12.35,61.71,6.17,96.00
43069,1536,12.35,61.88,6.45,97.00
43094,1536,12.35,62.03,6.17,82.00
43119,1536,12.35,62.18,6.17,93.00
43144,1536,12.35,62.34,6.40,96.00
43169,1536,12.35,62.50,6.17,100.00
43194,1536,12.35,62.66,6.40,79.00
43219,1536,12.35,62.81,6.17,97.00
43244,1536,12.35,62.97,6.45,91.00
43269,1536,12.35,63.13,6.17,101.00
43294,1536,12.35,63.28,6.17,85.00
43319,1536,12.35,63.44,6.40,94.00
43344,1536,12.35,63.60,6.17,81.00
43369,1536,12.35,63.76,6.45,103.00
43394,1536,12.35,63.91,6.17,86.00
43419,1536,12.35,64.07,6.17,91.00
43444,1536,12.35,64.23,6.40,94.00
43469,1536,12.35,64.38,6.23,110.00
43494,1536,12.35,64.54,6.40,105.00
43519,1536,12.35,64.70,6.17,86.00
