á⸮⸮⸮timestamp,U,max_voltage_V,current_mA,pos_rad,vel_rads
43469,1536,12.35,110.00,64.38,6.23
43494,1536,12.35,105.00,64.54,6.40
43519,1536,12.35,86.00,64.70,6.17
43544,1536,12.35,81.00,64.86,6.40
43569,1536,12.35,101.00,65.01,6.17
43594,1536,12.35,101.00,65.16,6.17
43619,1536,12.35,102.00,65.33,6.45
43644,1536,12.35,103.00,65.48,6.17
43669,1536,12.35,103.00,65.64,6.40
43694,1536,12.35,76.00,65.79,6.17
43719,1536,12.35,78.00,65.95,6.17
43744,1536,12.35,93.00,66.11,6.40
43769,1536,12.35,100.00,66.26,6.17
43794,1536,12.35,87.00,66.42,6.45
43819,1536,12.35,92.00,66.58,6.17
43844,1536,12.35,104.00,66.73,6.17
43869,1536,12.35,111.00,66.89,6.40
43894,1536,12.35,87.00,67.05,6.17
43919,1536,12.35,102.00,67.21,6.40
43944,1536,12.35,88.00,67.36,6.17
43969,1536,12.35,98.00,67.52,6.45
43994,1536,12.35,86.00,67.68,6.17
44019,1536,12.35,98.00,67.83,6.17
44044,1536,12.35,90.00,67.99,6.40
44069,1536,12.35,109.00,68.14,6.17
44094,1536,12.35,94.00,68.31,6.45
44119,1536,12.35,84.00,68.46,6.17
44144,1536,12.35,86.00,68.61,6.17
44169,1536,12.35,95.00,68.77,6.40
44194,1536,12.35,99.00,68.93,6.17
44219,1536,12.35,100.00,69.09,6.45
44244,1536,12.35,88.00,69.24,6.11
44269,1536,12.35,113.00,69.40,6.45
44294,1536,12.35,97.00,69.56,6.17
44319,1536,12.35,103.00,69.71,6.17
44344,1536,12.35,98.00,69.87,6.40
44369,1536,12.35,109.00,70.03,6.17
44394,1536,12.35,83.00,70.19,6.45
44419,1536,12.35,84.00,70.34,6.17
44444,1536,12.35,103.00,70.50,6.17
44469,1536,12.35,96.00,70.66,6.45
44494,1536,12.35,99.00,70.81,6.17
44519,1536,12.35,76.00,70.97,6.40
44544,1536,12.35,94.00,71.13,6.17
44569,1536,12.35,95.00,71.28,6.17
44594,1536,12.35,99.00,71.44,6.45
44619,1536,12.35,94.00,71.60,6.17
44644,1536,12.35,87.00,71.76,6.40
44669,1536,12.35,91.00,71.91,6.17
44694,1536,12.35,92.00,72.07,6.45
44719,1536,12.35,82.00,72.23,6.17
44744,1536,12.35,89.00,72.38,6.17
44769,1536,12.35,95.00,72.54,6.40
44794,1536,12.35,113.00,72.69,6.17
44819,0,12.35,86.00,72.85,6.40
44844,0,12.35,10.00,72.97,4.82
44869,0,12.35,9.00,73.04,2.64
44894,0,12.35,10.00,73.07,1.35
44919,0,12.35,10.00,73.09,0.56
44944,0,12.35,10.00,73.09,0.22
44969,0,12.35,10.00,73.10,0.06
44994,0,12.35,9.00,73.10,0.00
45019,0,12.35,11.00,73.10,0.00
45044,0,12.35,10.00,73.10,0.00
45069,0,12.35,9.00,73.10,0.00
45094,0,12.35,9.00,73.10,0.00
45119,0,12.35,10.00,73.10,0.00
45144,0,12.35,10.00,73.10,0.00
45169,0,12.35,10.00,73.10,0.00
45194,0,12.35,10.00,73.10,0.00
45219,0,12.35,10.00,73.10,0.00
45244,0,12.35,10.00,73.10,0.00
45269,0,12.35,10.00,73.10,0.00
45294,0,12.35,10.00,73.10,0.00
45319,0,12.35,9.00,73.10,0.00
45344,0,12.35,9.00,73.10,0.00
45369,0,12.35,10.00,73.10,0.00
45394,0,12.35,10.00,73.10,0.00
45419,0,12.35,9.00,73.10,0.00
45444,0,12.35,10.00,73.10,0.00
45469,0,12.35,10.00,73.10,0.00
45494,0,12.35,10.00,73.10,0.00
45519,0,12.35,9.00,73.10,0.00
45544,0,12.35,10.00,73.10,0.00
45569,0,12.35,9.00,73.10,0.00
45594,0,12.35,9.00,73.10,0.00
45619,0,12.35,9.00,73.10,0.00
45644,0,12.35,9.00,73.10,0.00
45669,0,12.35,10.00,73.10,0.00
45694,0,12.35,10.00,73.10,0.00
45719,0,12.35,10.00,73.10,0.00
45744,0,12.35,9.00,73.10,0.00
45769,0,12.35,9.00,73.10,0.00
45794,0,12.35,10.00,73.10,0.00
45819,0,12.35,8.00,73.10,0.00
45844,0,12.35,10.00,73.10,0.00
45869,0,12.35,10.00,73.10,0.00
45894,0,12.35,9.00,73.10,0.00
45919,0,12.35,10.00,73.10,0.00
45944,0,12.35,10.00,73.10,0.00
45969,0,12.35,9.00,73.10,0.00
45994,0,12.35,9.00,73.10,0.00
46019,0,12.35,9.00,73.10,0.00
46044,0,12.35,9.00,73.10,0.00
46069,0,12.35,10.00,73.10,0.00
46094,0,12.35,9.00,73.10,0.00
46119,0,12.35,9.00,73.10,0.00
46144,0,12.35,9.00,73.10,0.00
46169,0,12.35,9.00,73.10,0.00
46194,0,12.35,9.00,73.10,0.00
46219,0,12.35,10.00,73.10,0.00
46244,0,12.35,9.00,73.10,0.00
46269,0,12.35,10.00,73.10,0.00
46294,0,12.35,9.00,73.10,0.00
46319,0,12.35,9.00,73.10,0.00
46344,0,12.35,9.00,73.10,0.00
46369,0,12.35,10.00,73.10,0.00
46394,0,12.35,9.00,73.10,0.00
46419,0,12.35,9.00,73.10,0.00
46444,0,12.35,9.00,73.10,0.00
46469,0,12.35,9.00,73.10,0.00
46494,0,12.35,9.00,73.10,0.00
46519,0,12.35,10.00,73.10,0.00
46544,0,12.35,10.00,73.10,0.00
46569,0,12.35,10.00,73.10,0.00
46594,0,12.35,9.00,73.10,0.00
46619,0,12.35,10.00,73.10,0.00
46644,0,12.35,10.00,73.10,0.00
46669,0,12.35,10.00,73.10,0.00
46694,0,12.35,10.00,73.10,0.00
46719,0,12.35,8.00,73.10,0.00
46744,0,12.35,9.00,73.10,0.00
46769,0,12.35,10.00,73.10,0.00
46794,0,12.35,9.00,73.10,0.00
46819,0,12.35,9.00,73.10,0.00
46844,0,12.35,9.00,73.10,0.00
46869,0,12.35,9.00,73.10,0.00
46894,0,12.35,10.00,73.10,0.00
46919,0,12.35,9.00,73.10,0.00
46944,0,12.35,10.00,73.10,0.00
46969,0,12.35,10.00,73.10,0.00
46994,0,12.35,9.00,73.10,0.00
47019,0,12.35,10.00,73.10,0.00
47044,0,12.35,10.00,73.10,0.00
47069,0,12.35,10.00,73.10,0.00
47094,0,12.35,8.00,73.10,0.00
47119,0,12.35,9.00,73.10,0.00
47144,0,12.35,10.00,73.10,0.00
47169,0,12.35,9.00,73.10,0.00
47194,0,12.35,9.00,73.10,0.00
47219,0,12.35,10.00,73.10,0.00
47244,0,12.35,9.00,73.10,0.00
47269,0,12.35,10.00,73.10,0.00
47294,0,12.35,10.00,73.10,0.00
47319,0,12.35,9.00,73.10,0.00
47344,0,12.35,10.00,73.10,0.00
47369,0,12.35,9.00,73.10,0.00
47394,0,12.35,10.00,73.10,0.00
47419,0,12.35,10.00,73.10,0.00
47444,0,12.35,9.00,73.10,0.00
47469,0,12.35,10.00,73.10,0.00
47494,0,12.35,9.00,73.10,0.00
47519,0,12.35,10.00,73.10,0.00
47544,0,12.35,10.00,73.10,0.00
47569,0,12.35,9.00,73.10,0.00
47594,0,12.35,9.00,73.10,0.00
47619,0,12.35,9.00,73.10,0.00
47644,0,12.35,10.00,73.10,0.00
47669,0,12.35,9.00,73.10,0.00
47694,0,12.35,10.00,73.10,0.00
47719,0,12.35,9.00,73.10,0.00
47744,0,12.35,10.00,73.10,0.00
47769,0,12.35,9.00,73.10,0.00
47794,0,12.35,9.00,73.10,0.00
47819,0,12.35,10.00,73.10,0.00
47844,0,12.35,9.00,73.10,0.00
47869,0,12.35,9.00,73.10,0.00
47894,0,12.35,9.00,73.10,0.00
47919,0,12.35,9.00,73.10,0.00
47944,0,12.35,9.00,73.10,0.00
47969,0,12.35,10.00,73.10,0.00
47994,0,12.35,10.00,73.10,0.00
48019,0,12.35,10.00,73.10,0.00
48044,0,12.35,9.00,73.10,0.00
48069,0,12.35,9.00,73.10,0.00
48094,0,12.35,10.00,73.10,0.00
48119,0,12.35,10.00,73.10,0.00
48144,0,12.35,9.00,73.10,0.00
48169,0,12.35,9.00,73.10,0.00
48194,0,12.35,10.00,73.10,0.00
48219,0,12.35,9.00,73.10,0.00
48244,0,12.35,10.00,73.10,0.00
48269,0,12.35,10.00,73.10,0.00
48294,0,12.35,10.00,73.10,0.00
48319,0,12.35,9.00,73.10,0.00
48344,0,12.35,10.00,73.10,0.00
48369,0,12.35,9.00,73.10,0.00
48394,0,12.35,9.00,73.10,0.00
48419,0,12.35,10.00,73.10,0.00
48444,0,12.35,10.00,73.10,0.00
48469,0,12.35,10.00,73.10,0.00
48494,0,12.35,9.00,73.10,0.00
48519,0,12.35,9.00,73.10,0.00
48544,0,12.35,9.00,73.10,0.00
48569,0,12.35,9.00,73.10,0.00
48594,0,12.35,9.00,73.10,0.00
48619,0,12.35,9.00,73.10,0.00
48644,0,12.35,9.00,73.10,0.00
48669,0,12.35,10.00,73.10,0.00
48694,0,12.35,9.00,73.10,0.00
48719,0,12.35,10.00,73.10,0.00
48744,0,12.35,10.00,73.10,0.00
48769,0,12.35,10.00,73.10,0.00
48794,0,12.35,9.00,73.10,0.00
48819,0,12.35,9.00,73.10,0.00
48844,0,12.35,9.00,73.10,0.00
48869,0,12.35,9.00,73.10,0.00
48894,0,12.35,9.00,73.10,0.00
48919,0,12.35,9.00,73.10,0.00
48944,0,12.35,9.00,73.10,0.00
48969,0,12.35,9.00,73.10,0.00
48994,0,12.35,10.00,73.10,0.00
49019,0,12.35,10.00,73.10,0.00
49044,0,12.35,10.00,73.10,0.00
49069,0,12.35,10.00,73.10,0.00
49094,0,12.35,9.00,73.10,0.00
49119,0,12.35,9.00,73.10,0.00
49144,0,12.35,9.00,73.10,0.00
49169,0,12.35,10.00,73.10,0.00
49194,0,12.35,10.00,73.10,0.00
49219,0,12.35,9.00,73.10,0.00
49244,0,12.35,9.00,73.10,0.00
49269,0,12.35,9.00,73.10,0.00
49294,0,12.35,8.00,73.10,0.00
49319,0,12.35,10.00,73.10,0.00
49344,0,12.35,10.00,73.10,0.00
49369,0,12.35,9.00,73.10,0.00
49394,0,12.35,9.00,73.10,0.00
49419,0,12.35,10.00,73.10,0.00
49444,0,12.35,9.00,73.10,0.00
49469,0,12.35,9.00,73.10,0.00
49494,0,12.35,10.00,73.10,0.00
49519,0,12.35,8.00,73.10,0.00
49544,0,12.35,9.00,73.10,0.00
49569,0,12.35,9.00,73.10,0.00
49594,0,12.35,9.00,73.10,0.00
49619,0,12.35,10.00,73.10,0.00
49644,0,12.35,9.00,73.10,0.00
49669,0,12.35,9.00,73.10,0.00
49694,0,12.35,9.00,73.10,0.00
49719,0,12.35,9.00,73.10,0.00
49744,0,12.35,9.00,73.10,0.00
49769,0,12.35,10.00,73.10,0.00
49794,0,12.35,9.00,73.10,0.00
49819,2048,12.35,8.00,73.10,0.00
49844,2048,12.35,1016.00,73.14,1.85
49869,2048,12.35,657.00,73.25,4.43
49894,2048,12.35,419.00,73.41,6.17
49919,2048,12.35,275.00,73.58,6.84
49944,2048,12.35,209.00,73.77,7.74
49969,2048,12.35,185.00,73.96,7.74
49994,2048,12.35,168.00,74.16,7.97
50019,2048,12.35,161.00,74.37,8.41
50044,2048,12.35,128.00,74.58,8.19
50069,2048,12.35,107.00,74.79,8.58
50094,2048,12.35,138.00,75.00,8.30
50119,2048,12.35,140.00,75.21,8.30
50144,2048,12.35,116.00,75.42,8.64
50169,2048,12.35,146.00,75.63,8.30
50194,2048,12.35,131.00,75.85,8.70
50219,2048,12.35,130.00,76.06,8.36
50244,2048,12.35,117.00,76.27,8.36
50269,2048,12.35,132.00,76.49,8.75
50294,2048,12.35,124.00,76.70,8.36
50319,2048,12.35,106.00,76.91,8.75
50344,2048,12.35,139.00,77.12,8.36
50369,2048,12.35,120.00,77.34,8.75
50394,2048,12.35,104.00,77.55,8.36
50419,2048,12.35,129.00,77.76,8.30
50444,2048,12.35,138.00,77.98,8.75
50469,2048,12.35,108.00,78.19,8.36
50494,2048,12.35,130.00,78.41,8.75
50519,2048,12.35,136.00,78.61,8.36
50544,2048,12.35,102.00,78.82,8.36
50569,2048,12.35,137.00,79.04,8.70
50594,2048,12.35,146.00,79.25,8.36
50619,2048,12.35,136.00,79.47,8.75
50644,2048,12.35,101.00,79.68,8.36
50669,2048,12.35,128.00,79.90,8.75
50694,2048,12.35,137.00,80.11,8.36
50719,2048,12.35,103.00,80.31,8.36
50744,2048,12.35,137.00,80.53,8.70
50769,2048,12.35,148.00,80.74,8.36
50794,2048,12.35,103.00,80.96,8.75
50819,2048,12.35,120.00,81.17,8.36
50844,2048,12.35,133.00,81.38,8.36
50869,2048,12.35,89.00,81.59,8.70
50894,2048,12.35,114.00,81.80,8.41
50919,2048,12.35,140.00,82.02,8.70
50944,2048,12.35,113.00,82.23,8.36
50969,2048,12.35,120.00,82.44,8.36
50994,2048,12.35,121.00,82.66,8.75
51019,2048,12.35,133.00,82.87,8.36
51044,2048,12.35,89.00,83.09,8.70
51069,2048,12.35,113.00,83.30,8.41
51094,2048,12.35,140.00,83.51,8.70
51119,2048,12.35,111.00,83.72,8.36
51144,2048,12.35,120.00,83.93,8.36
51169,2048,12.35,152.00,84.15,8.70
51194,2048,12.35,133.00,84.36,8.41
51219,2048,12.35,115.00,84.58,8.70
51244,2048,12.35,137.00,84.79,8.36
51269,2048,12.35,123.00,84.99,8.36
51294,2048,12.35,99.00,85.21,8.75
51319,2048,12.35,129.00,85.42,8.36
51344,2048,12.35,152.00,85.64,8.70
51369,2048,12.35,126.00,85.85,8.41
51394,2048,12.35,112.00,86.07,8.70
51419,2048,12.35,135.00,86.28,8.36
51444,2048,12.35,121.00,86.48,8.36
51469,2048,12.35,97.00,86.70,8.75
51494,2048,12.35,127.00,86.91,8.36
51519,2048,12.35,134.00,87.13,8.70
51544,2048,12.35,101.00,87.34,8.36
51569,2048,12.35,136.00,87.55,8.36
51594,2048,12.35,144.00,87.77,8.75
51619,2048,12.35,110.00,87.98,8.36
51644,2048,12.35,143.00,88.19,8.75
51669,2048,12.35,139.00,88.40,8.36
51694,2048,12.35,130.00,88.62,8.70
51719,2048,12.35,99.00,88.83,8.36
51744,2048,12.35,135.00,89.04,8.36
51769,2048,12.35,141.00,89.26,8.75
51794,2048,12.35,109.00,89.47,8.36
51819,2048,12.35,139.00,89.68,8.70
51844,2048,12.35,135.00,89.89,8.41
51869,2048,12.35,93.00,90.10,8.36
51894,2048,12.35,128.00,90.32,8.70
51919,2048,12.35,131.00,90.53,8.36
51944,2048,12.35,85.00,90.75,8.75
51969,2048,12.35,109.00,90.96,8.36
51994,2048,12.35,141.00,91.17,8.36
52019,2048,12.35,111.00,91.38,8.70
52044,2048,12.35,135.00,91.59,8.36
52069,2048,12.35,125.00,91.81,8.75
52094,2048,12.35,132.00,92.02,8.36
52119,2048,12.35,87.00,92.24,8.70
52144,2048,12.35,109.00,92.45,8.41
52169,2048,12.35,139.00,92.66,8.36
52194,2048,12.35,104.00,92.87,8.70
52219,2048,12.35,127.00,93.08,8.36
52244,2048,12.35,151.00,93.30,8.75
52269,2048,12.35,117.00,93.51,8.36
52294,2048,12.35,114.00,93.72,8.36
52319,2048,12.35,133.00,93.94,8.70
52344,2048,12.35,117.00,94.15,8.41
52369,2048,12.35,95.00,94.37,8.70
52394,2048,12.35,123.00,94.57,8.36
52419,2048,12.35,150.00,94.79,8.75
52444,2048,12.35,115.00,95.00,8.36
52469,2048,12.35,108.00,95.21,8.36
52494,2048,12.35,133.00,95.43,8.70
52519,2048,12.35,116.00,95.64,8.41
52544,2048,12.35,91.00,95.86,8.70
52569,2048,12.35,123.00,96.07,8.36
52594,2048,12.35,134.00,96.27,8.36
52619,2048,12.35,112.00,96.49,8.75
52644,2048,12.35,142.00,96.70,8.36
52669,2048,12.35,144.00,96.92,8.70
52694,2048,12.35,103.00,97.13,8.41
52719,2048,12.35,131.00,97.34,8.36
52744,2048,12.35,136.00,97.56,8.70
52769,2048,12.35,90.00,97.77,8.36
52794,2048,12.35,112.00,97.98,8.75
52819,2048,12.35,138.00,98.19,8.36
52844,2048,12.35,135.00,98.41,8.70
52869,2048,12.35,98.00,98.62,8.41
52894,2048,12.35,129.00,98.83,8.36
52919,2048,12.35,135.00,99.05,8.70
52944,2048,12.35,90.00,99.26,8.36
52969,2048,12.35,119.00,99.47,8.75
52994,2048,12.35,134.00,99.68,8.36
53019,2048,12.35,90.00,99.89,8.36
53044,2048,12.35,123.00,100.11,8.75
53069,2048,12.35,145.00,100.32,8.36
53094,2048,12.35,94.00,100.54,8.70
53119,2048,12.35,116.00,100.75,8.36
53144,2048,12.35,124.00,100.96,8.70
53169,2048,12.35,137.00,101.17,8.41
53194,2048,12.35,92.00,101.38,8.36
53219,2048,12.35,125.00,101.60,8.75
53244,2048,12.35,139.00,101.81,8.36
53269,2048,12.35,88.00,102.03,8.70
53294,2048,12.35,111.00,102.24,8.36
53319,2048,12.35,142.00,102.45,8.36
53344,2048,12.35,112.00,102.67,8.75
53369,2048,12.35,113.00,102.87,8.36
53394,2048,12.35,139.00,103.09,8.70
53419,2048,12.35,123.00,103.30,8.36
53444,2048,12.35,105.00,103.51,8.41
53469,2048,12.35,141.00,103.73,8.70
53494,2048,12.35,129.00,103.94,8.36
53519,2048,12.35,97.00,104.16,8.75
53544,2048,12.35,113.00,104.36,8.30
53569,2048,12.35,140.00,104.58,8.75
53594,2048,12.35,122.00,104.79,8.36
53619,2048,12.35,112.00,105.00,8.41
53644,2048,12.35,144.00,105.22,8.70
53669,2048,12.35,120.00,105.43,8.36
53694,2048,12.35,101.00,105.65,8.75
53719,2048,12.35,127.00,105.86,8.36
53744,2048,12.35,132.00,106.07,8.36
53769,2048,12.35,100.00,106.28,8.70
53794,2048,12.35,132.00,106.49,8.36
53819,2048,12.35,133.00,106.71,8.75
53844,2048,12.35,96.00,106.92,8.36
53869,2048,12.35,134.00,107.14,8.70
53894,2048,12.35,146.00,107.35,8.36
53919,2048,12.35,128.00,107.56,8.41
53944,2048,12.35,99.00,107.77,8.70
53969,2048,12.35,133.00,107.98,8.36
53994,2048,12.35,135.00,108.20,8.75
54019,2048,12.35,102.00,108.41,8.36
54044,2048,12.35,139.00,108.62,8.36
54069,2048,12.35,148.00,108.84,8.75
54094,2048,12.35,98.00,109.05,8.30
54119,2048,12.35,125.00,109.26,8.75
54144,2048,12.35,133.00,109.47,8.36
54169,2048,12.35,88.00,109.68,8.36
54194,2048,12.35,118.00,109.90,8.75
54219,2048,12.35,140.00,110.11,8.36
54244,2048,12.35,112.00,110.33,8.70
54269,2048,12.35,121.00,110.54,8.36
54294,2048,12.35,124.00,110.75,8.70
54319,2048,12.35,135.00,110.96,8.41
54344,2048,12.35,86.00,111.17,8.36
54369,2048,12.35,112.00,111.39,8.70
54394,2048,12.35,139.00,111.60,8.41
54419,2048,12.35,105.00,111.82,8.70
54444,2048,12.35,115.00,112.03,8.36
54469,2048,12.35,151.00,112.24,8.36
54494,2048,12.35,132.00,112.45,8.70
54519,2048,12.35,118.00,112.66,8.41
54544,2048,12.35,133.00,112.88,8.70
54569,2048,12.35,119.00,113.09,8.41
54594,2048,12.35,97.00,113.31,8.70
54619,2048,12.35,128.00,113.52,8.36
54644,2048,12.35,131.00,113.73,8.36
54669,2048,12.35,130.00,113.94,8.70
54694,2048,12.35,105.00,114.15,8.41
54719,2048,12.35,134.00,114.37,8.70
54744,2048,12.35,112.00,114.58,8.41
54769,2048,12.35,93.00,114.79,8.36
54794,2048,12.35,127.00,115.01,8.70
54819,2048,12.35,134.00,115.22,8.36
54844,2048,12.35,106.00,115.44,8.70
54869,2048,12.35,139.00,115.64,8.36
54894,2048,12.35,143.00,115.86,8.75
54919,2048,12.35,111.00,116.07,8.36
54944,2048,12.35,142.00,116.28,8.36
54969,2048,12.35,139.00,116.50,8.75
54994,2048,12.35,91.00,116.71,8.36
55019,2048,12.35,105.00,116.93,8.70
55044,2048,12.35,139.00,117.14,8.36
55069,2048,12.35,146.00,117.34,8.36
55094,2048,12.35,112.00,117.56,8.75
55119,2048,12.35,138.00,117.77,8.36
55144,2048,12.35,134.00,117.99,8.75
55169,2048,12.35,88.00,118.20,8.36
55194,2048,12.35,124.00,118.41,8.36
55219,2048,12.35,133.00,118.63,8.70
55244,2048,12.35,85.00,118.83,8.36
55269,2048,12.35,109.00,119.05,8.75
55294,2048,12.35,143.00,119.26,8.36
55319,2048,12.35,105.00,119.48,8.75
55344,2048,12.35,126.00,119.69,8.36
55369,2048,12.35,151.00,119.90,8.36
55394,2048,12.35,131.00,120.12,8.70
55419,2048,12.35,80.00,120.33,8.41
55444,2048,12.35,112.00,120.54,8.70
55469,2048,12.35,140.00,120.75,8.36
55494,2048,12.35,102.00,120.96,8.36
55519,2048,12.35,122.00,121.18,8.75
55544,2048,12.35,145.00,121.39,8.36
55569,2048,12.35,110.00,121.61,8.70
55594,2048,12.35,112.00,121.82,8.36
55619,2048,12.35,132.00,122.03,8.70
55644,2048,12.35,120.00,122.24,8.41
55669,2048,12.35,93.00,122.45,8.36
55694,2048,12.35,127.00,122.67,8.70
55719,2048,12.35,132.00,122.88,8.41
55744,2048,12.35,118.00,123.10,8.70
55769,2048,12.35,113.00,123.31,8.36
55794,2048,12.35,134.00,123.52,8.36
55819,0,12.35,113.00,123.74,8.75
55844,0,12.35,9.00,123.90,6.56
55869,0,12.35,9.00,124.00,3.87
55894,0,12.35,9.00,124.05,1.96
55919,0,12.35,9.00,124.07,0.90
55944,0,12.35,10.00,124.08,0.45
55969,0,12.35,10.00,124.08,0.06
55994,0,12.35,9.00,124.08,-0.06
56019,0,12.35,9.00,124.08,0.00
56044,0,12.35,10.00,124.08,0.00
56069,0,12.35,10.00,124.08,0.00
56094,0,12.35,9.00,124.08,0.00
56119,0,12.35,9.00,124.08,0.00
56144,0,12.35,10.00,124.08,0.00
56169,0,12.35,9.00,124.08,0.00
56194,0,12.35,10.00,124.08,0.00
56219,0,12.35,10.00,124.08,0.00
56244,0,12.35,10.00,124.08,0.00
56269,0,12.35,10.00,124.08,0.00
56294,0,12.35,10.00,124.08,0.00
56319,0,12.35,10.00,124.08,0.00
56344,0,12.35,10.00,124.08,0.00
56369,0,12.35,11.00,124.08,0.00
56394,0,12.35,9.00,124.08,0.00
56419,0,12.35,9.00,124.08,0.00
56444,0,12.35,9.00,124.08,0.00
56469,0,12.35,9.00,124.08,0.00
56494,0,12.35,10.00,124.08,0.00
56519,0,12.35,9.00,124.08,0.00
56544,0,12.35,10.00,124.08,0.00
56569,0,12.35,9.00,124.08,0.00
56594,0,12.35,9.00,124.08,0.00
56619,0,12.35,9.00,124.08,0.00
56644,0,12.35,9.00,124.08,0.00
56669,0,12.35,9.00,124.08,0.00
56694,0,12.35,9.00,124.08,0.00
56719,0,12.35,9.00,124.08,0.00
56744,0,12.35,9.00,124.08,0.00
56769,0,12.35,9.00,124.08,0.00
56794,0,12.35,11.00,124.08,0.00
56819,0,12.35,9.00,124.08,0.00
56844,0,12.35,10.00,124.08,0.00
56869,0,12.35,10.00,124.08,0.00
56894,0,12.35,9.00,124.08,0.00
56919,0,12.35,10.00,124.08,0.00
56944,0,12.35,9.00,124.08,0.00
56969,0,12.35,9.00,124.08,0.00
56994,0,12.35,10.00,124.08,0.00
57019,0,12.35,9.00,124.08,0.00
57044,0,12.35,10.00,124.08,0.00
57069,0,12.35,10.00,124.08,0.00
57094,0,12.35,9.00,124.08,0.00
57119,0,12.35,9.00,124.08,0.00
57144,0,12.35,10.00,124.08,0.00
57169,0,12.35,9.00,124.08,0.00
57194,0,12.35,9.00,124.08,0.00
57219,0,12.35,9.00,124.08,0.00
57244,0,12.35,10.00,124.08,0.00
57269,0,12.35,10.00,124.08,0.00
57294,0,12.35,9.00,124.08,0.00
57319,0,12.35,10.00,124.08,0.00
57344,0,12.35,9.00,124.08,0.00
57369,0,12.35,10.00,124.08,0.00
57394,0,12.35,9.00,124.08,0.00
57419,0,12.35,10.00,124.08,0.00
57444,0,12.35,9.00,124.08,0.00
57469,0,12.35,9.00,124.08,0.00
57494,0,12.35,10.00,124.08,0.00
57519,0,12.35,9.00,124.08,0.00
57544,0,12.35,9.00,124.08,0.00
57569,0,12.35,10.00,124.08,0.00
57594,0,12.35,10.00,124.08,0.00
57619,0,12.35,9.00,124.08,0.00
57644,0,12.35,9.00,124.08,0.00
57669,0,12.35,9.00,124.08,0.00
57694,0,12.35,9.00,124.08,0.00
57719,0,12.35,9.00,124.08,0.00
57744,0,12.35,9.00,124.08,0.00
57769,0,12.35,9.00,124.08,0.00
57794,0,12.35,10.00,124.08,0.00
57819,0,12.35,9.00,124.08,0.00
57844,0,12.35,9.00,124.08,0.00
57869,0,12.35,10.00,124.08,0.00
57894,0,12.35,9.00,124.08,0.00
57919,0,12.35,10.00,124.08,0.00
57944,0,12.35,9.00,124.08,0.00
57969,0,12.35,9.00,124.08,0.00
57994,0,12.35,9.00,124.08,0.00
58019,0,12.35,9.00,124.08,0.00
58044,0,12.35,10.00,124.08,0.00
58069,0,12.35,10.00,124.08,0.00
58094,0,12.35,9.00,124.08,0.00
58119,0,12.35,10.00,124.08,0.00
58144,0,12.35,9.00,124.08,0.00
58169,0,12.35,9.00,124.08,0.00
58194,0,12.35,9.00,124.08,0.00
58219,0,12.35,10.00,124.08,0.00
58244,0,12.35,8.00,124.08,0.00
58269,0,12.35,10.00,124.08,0.00
58294,0,12.35,9.00,124.08,0.00
58319,0,12.35,9.00,124.08,0.00
58344,0,12.35,9.00,124.08,0.00
58369,0,12.35,10.00,124.08,0.00
58394,0,12.35,9.00,124.08,0.00
58419,0,12.35,10.00,124.08,0.00
58444,0,12.35,9.00,124.08,0.00
58469,0,12.35,10.00,124.08,0.00
58494,0,12.35,9.00,124.08,0.00
58519,0,12.35,10.00,124.08,0.00
58544,0,12.35,9.00,124.08,0.00
58569,0,12.35,10.00,124.08,0.00
58594,0,12.35,10.00,124.08,0.00
58619,0,12.35,9.00,124.08,0.00
58644,0,12.35,10.00,124.08,0.00
58669,0,12.35,9.00,124.08,0.00
58694,0,12.35,10.00,124.08,0.00
58719,0,12.35,10.00,124.08,0.00
58744,0,12.35,10.00,124.08,0.00
58769,0,12.35,10.00,124.08,0.00
58794,0,12.35,9.00,124.08,0.00
58819,0,12.35,10.00,124.08,0.00
58844,0,12.35,9.00,124.08,0.00
58869,0,12.35,10.00,124.08,0.00
58894,0,12.35,9.00,124.08,0.00
58919,0,12.35,9.00,124.08,0.00
58944,0,12.35,9.00,124.08,0.00
58969,0,12.35,9.00,124.08,0.00
58994,0,12.35,9.00,124.08,0.00
59019,0,12.35,10.00,124.08,0.00
59044,0,12.35,10.00,124.08,0.00
59069,0,12.35,10.00,124.08,0.00
59094,0,12.35,10.00,124.08,0.00
59119,0,12.35,9.00,124.08,0.00
59144,0,12.35,10.00,124.08,0.00
59169,0,12.35,9.00,124.08,0.00
59194,0,12.35,10.00,124.08,0.00
59219,0,12.35,9.00,124.08,0.00
59244,0,12.35,10.00,124.08,0.00
59269,0,12.35,9.00,124.08,0.00
59294,0,12.35,9.00,124.08,0.00
59319,0,12.35,9.00,124.08,0.00
59344,0,12.35,10.00,124.08,0.00
59369,0,12.35,9.00,124.08,0.00
59394,0,12.35,9.00,124.08,0.00
59419,0,12.35,10.00,124.08,0.00
59444,0,12.35,8.00,124.08,0.00
59469,0,12.35,10.00,124.08,0.00
59494,0,12.35,9.00,124.08,0.00
59519,0,12.35,9.00,124.08,0.00
59544,0,12.35,10.00,124.08,0.00
59569,0,12.35,9.00,124.08,0.00
59594,0,12.35,9.00,124.08,0.00
59619,0,12.35,9.00,124.08,0.00
59644,0,12.35,9.00,124.08,0.00
59669,0,12.35,9.00,124.08,0.00
59694,0,12.35,9.00,124.08,0.00
